Time,Joint_angle,chamber_1_pressure_bar,chamber_2_pressure_bar
18:05:11,26.272,0.305,0.017
18:05:11,25.874,0.325,0.017
18:05:11,25.65,0.364,0.017
18:05:11,25.526,0.394,0.017
18:05:11,25.455,0.335,0.017
18:05:11,25.927,0.355,0.017
18:05:11,26.548,0.305,0.017
18:05:11,26.9,0.295,0.017
18:05:12,27.11,0.305,0.017
18:05:12,27.226,0.355,0.017
18:05:12,26.915,0.315,0.017
18:05:12,27.112,0.295,0.017
18:05:12,27.225,0.335,0.017
18:05:12,27.29,0.305,0.017
18:05:12,27.327,0.315,0.017
18:05:12,27.348,0.345,0.017
18:05:12,27.359,0.364,0.017
18:05:12,26.869,0.305,0.017
18:05:13,27.091,0.364,0.017
18:05:13,26.848,0.295,0.017
18:05:13,27.079,0.285,0.017
18:05:13,27.206,0.325,0.017
18:05:13,27.278,0.285,0.017
18:05:13,27.32,0.285,0.017
18:05:13,26.856,0.295,0.017
18:05:13,26.215,0.295,0.017
18:05:13,25.841,0.355,0.017
18:05:14,25.63,0.355,0.017
18:05:14,25.516,0.394,0.017
18:05:14,25.45,0.374,0.017
18:05:14,25.413,0.355,0.017
18:05:14,26.274,0.374,0.017
18:05:14,26.76,0.305,0.017
18:05:14,27.029,0.305,0.017
18:05:14,27.177,0.315,0.017
18:05:14,26.774,0.285,0.017
18:05:14,27.037,0.345,0.017
18:05:15,27.186,0.325,0.017
18:05:15,26.756,0.335,0.017
18:05:15,27.023,0.285,0.017
18:05:15,27.173,0.295,0.017
18:05:15,26.748,0.325,0.017
18:05:15,27.025,0.325,0.017
18:05:15,26.296,0.295,0.017
18:05:15,26.38,0.345,0.017
18:05:15,25.944,0.384,0.017
18:05:15,25.687,0.355,0.017
18:05:16,26.058,0.424,0.017
18:05:16,26.635,0.444,0.017
18:05:16,26.955,0.454,0.017
18:05:16,27.134,0.454,0.017
18:05:16,27.707,0.454,0.017
18:05:16,28.413,0.464,0.017
18:05:16,28.808,0.394,0.017
18:05:16,29.027,0.414,0.017
18:05:16,29.15,0.444,0.017
18:05:16,29.22,0.454,0.017
18:05:17,29.262,0.404,0.017
18:05:17,29.284,0.434,0.017
18:05:17,29.297,0.434,0.017
18:05:17,29.305,0.374,0.017
18:05:17,29.309,0.414,0.017
18:05:17,29.311,0.434,0.017
18:05:17,29.312,0.394,0.017
18:05:17,29.313,0.434,0.017
18:05:17,30.035,0.424,0.017
18:05:18,30.124,0.364,0.017
18:05:18,30.083,0.364,0.017
18:05:18,30.165,0.374,0.017
18:05:18,30.208,0.424,0.017
18:05:18,30.537,0.364,0.017
18:05:18,30.313,0.374,0.017
18:05:18,30.596,0.384,0.017
18:05:18,30.756,0.394,0.017
18:05:18,30.844,0.355,0.017
18:05:18,30.894,0.364,0.017
18:05:19,30.523,0.404,0.017
18:05:19,30.708,0.414,0.017
18:05:19,30.815,0.345,0.017
18:05:19,30.459,0.394,0.017
18:05:19,30.673,0.414,0.017
18:05:19,30.072,0.355,0.017
18:05:19,30.461,0.374,0.017
18:05:19,30.276,0.355,0.017
18:05:19,30.17,0.355,0.017
18:05:19,30.516,0.384,0.017
18:05:20,30.292,0.384,0.017
18:05:20,30.179,0.335,0.017
18:05:20,30.513,0.364,0.017
18:05:20,30.708,0.345,0.017
18:05:20,30.818,0.394,0.017
18:05:20,30.879,0.335,0.017
18:05:20,30.913,0.374,0.017
18:05:20,30.932,0.394,0.017
18:05:20,30.943,0.335,0.017
18:05:20,30.524,0.394,0.017
18:05:21,30.311,0.364,0.017
18:05:21,30.587,0.355,0.017
18:05:21,30.751,0.374,0.017
18:05:21,30.422,0.355,0.017
18:05:21,30.654,0.394,0.017
18:05:21,30.385,0.414,0.017
18:05:21,30.636,0.355,0.017
18:05:21,30.778,0.384,0.017
18:05:21,30.457,0.404,0.017
18:05:22,30.266,0.404,0.017
18:05:22,30.151,0.325,0.017
18:05:22,30.19,0.355,0.017
18:05:22,30.529,0.384,0.017
18:05:22,30.717,0.384,0.017
18:05:22,30.82,0.394,0.017
18:05:22,30.572,0.424,0.017
18:05:22,30.322,0.355,0.017
18:05:22,30.603,0.394,0.017
18:05:22,30.755,0.345,0.017
18:05:23,30.842,0.345,0.017
18:05:23,30.474,0.384,0.017
18:05:23,30.681,0.345,0.017
18:05:23,30.803,0.414,0.017
18:05:23,30.871,0.374,0.017
18:05:23,30.909,0.394,0.017
18:05:23,30.224,0.345,0.017
18:05:23,30.232,0.364,0.017
18:05:23,30.544,0.404,0.017
18:05:23,30.306,0.345,0.017
18:05:24,30.594,0.404,0.017
18:05:24,30.75,0.364,0.017
18:05:24,30.839,0.335,0.017
18:05:24,30.891,0.404,0.017
18:05:24,30.92,0.384,0.017
18:05:24,30.936,0.394,0.017
18:05:24,30.946,0.335,0.017
18:05:24,30.644,0.364,0.017
18:05:24,30.778,0.394,0.017
18:05:25,30.555,0.355,0.017
18:05:25,30.733,0.364,0.017
18:05:25,30.11,0.394,0.017
18:05:25,29.766,0.424,0.017
18:05:25,30.289,0.364,0.017
18:05:25,30.584,0.374,0.017
18:05:25,30.745,0.404,0.017
18:05:25,30.835,0.345,0.017
18:05:25,30.582,0.384,0.017
18:05:25,30.743,0.364,0.017
18:05:26,30.835,0.345,0.017
18:05:26,30.47,0.364,0.017
18:05:26,30.679,0.345,0.017
18:05:26,30.799,0.345,0.017
18:05:26,30.868,0.364,0.017
18:05:26,30.482,0.374,0.017
18:05:26,30.686,0.404,0.017
18:05:26,30.805,0.345,0.017
18:05:26,30.873,0.345,0.017
18:05:26,30.91,0.394,0.017
18:05:27,30.93,0.384,0.017
18:05:27,30.942,0.345,0.017
18:05:27,30.949,0.394,0.017
18:05:27,30.534,0.345,0.017
18:05:27,30.72,0.355,0.017
18:05:27,30.823,0.355,0.017
18:05:27,30.58,0.424,0.017
18:05:27,30.742,0.364,0.017
18:05:27,30.835,0.364,0.017
18:05:27,30.889,0.414,0.017
18:05:28,30.919,0.345,0.017
18:05:28,30.537,0.315,0.017
18:05:28,30.012,0.345,0.017
18:05:28,30.418,0.335,0.017
18:05:28,30.353,0.355,0.017
18:05:28,30.62,0.345,0.017
18:05:28,30.765,0.355,0.017
18:05:28,30.848,0.335,0.017
18:05:28,30.895,0.364,0.017
18:05:29,30.922,0.335,0.017
18:05:29,30.938,0.374,0.017
18:05:29,30.639,0.384,0.017
18:05:29,30.377,0.345,0.017
18:05:29,30.632,0.384,0.017
18:05:29,30.772,0.374,0.017
18:05:29,30.854,0.394,0.017
18:05:29,30.899,0.335,0.017
18:05:29,30.617,0.374,0.017
18:05:29,30.365,0.404,0.017
18:05:30,29.904,0.355,0.017
18:05:30,29.95,0.394,0.017
18:05:30,29.669,0.424,0.017
18:05:30,30.239,0.364,0.017
18:05:30,30.135,0.355,0.017
18:05:30,30.085,0.394,0.017
18:05:30,29.757,0.364,0.017
18:05:30,30.284,0.345,0.017
18:05:30,30.581,0.394,0.017
18:05:30,30.327,0.345,0.017
18:05:31,30.606,0.424,0.017
18:05:31,30.757,0.394,0.017
18:05:31,30.843,0.355,0.017
18:05:31,30.893,0.414,0.017
18:05:31,30.921,0.345,0.017
18:05:31,30.937,0.364,0.017
18:05:31,30.946,0.404,0.017
18:05:31,30.951,0.335,0.017
18:05:31,30.954,0.355,0.017
18:05:32,30.654,0.384,0.017
18:05:32,30.788,0.335,0.017
18:05:32,30.862,0.404,0.017
18:05:32,30.904,0.374,0.017
18:05:32,30.927,0.374,0.017
18:05:32,30.64,0.345,0.017
18:05:32,30.058,0.404,0.017
18:05:32,30.453,0.394,0.017
18:05:32,29.95,0.355,0.017
18:05:32,29.677,0.355,0.017
18:05:33,30.227,0.384,0.017
18:05:33,30.547,0.384,0.017
18:05:33,30.428,0.424,0.017
18:05:33,30.257,0.404,0.017
18:05:33,30.145,0.404,0.017
18:05:33,30.085,0.345,0.017
18:05:33,30.153,0.374,0.017
18:05:33,29.793,0.394,0.017
18:05:33,29.583,0.374,0.017
18:05:33,29.866,0.364,0.017
18:05:34,30.348,0.394,0.017
18:05:34,30.616,0.424,0.017
18:05:34,30.764,0.414,0.017
18:05:34,30.547,0.384,0.017
18:05:34,30.302,0.384,0.017
18:05:34,30.59,0.414,0.017
18:05:34,30.748,0.355,0.017
18:05:34,30.84,0.404,0.017
18:05:34,30.892,0.335,0.017
18:05:35,30.92,0.355,0.017
18:05:35,30.634,0.384,0.017
18:05:35,30.357,0.345,0.017
18:05:35,30.622,0.404,0.017
18:05:35,30.766,0.374,0.017
18:05:35,30.848,0.374,0.017
18:05:35,30.594,0.404,0.017
18:05:35,30.443,0.404,0.017
18:05:35,30.251,0.404,0.017
18:05:35,29.84,0.345,0.017
18:05:36,30.323,0.374,0.017
18:05:36,30.602,0.384,0.017
18:05:36,30.759,0.394,0.017
18:05:36,30.125,0.355,0.017
18:05:36,30.175,0.404,0.017
18:05:36,30.521,0.355,0.017
18:05:36,30.003,0.364,0.017
18:05:36,30.413,0.394,0.017
18:05:36,30.652,0.364,0.017
18:05:36,30.783,0.345,0.017
18:05:37,30.459,0.355,0.017
18:05:37,30.678,0.394,0.017
18:05:37,30.798,0.345,0.017
18:05:37,30.867,0.345,0.017
18:05:37,30.906,0.364,0.017
18:05:37,30.622,0.414,0.017
18:05:37,30.766,0.404,0.017
18:05:37,30.443,0.345,0.017
18:05:37,30.25,0.404,0.017
18:05:37,30.554,0.384,0.017
18:05:38,30.732,0.374,0.017
18:05:38,30.529,0.384,0.017
18:05:38,30.713,0.345,0.017
18:05:38,30.818,0.364,0.017
18:05:38,30.879,0.355,0.017
18:05:38,30.914,0.384,0.017
18:05:38,30.933,0.394,0.017
18:05:38,30.538,0.345,0.017
18:05:38,30.722,0.404,0.017
18:05:39,30.826,0.335,0.017
18:05:39,30.582,0.384,0.017
18:05:39,30.445,0.404,0.017
18:05:39,30.666,0.424,0.017
18:05:39,30.375,0.355,0.017
18:05:39,30.625,0.384,0.017
18:05:39,30.461,0.404,0.017
18:05:39,30.26,0.345,0.017
18:05:39,29.842,0.355,0.017
18:05:39,30.014,0.414,0.017
18:05:40,29.713,0.364,0.017
18:05:40,29.542,0.394,0.017
18:05:40,30.163,0.414,0.017
18:05:40,30.514,0.434,0.017
18:05:40,30.397,0.374,0.017
18:05:40,30.638,0.374,0.017
18:05:40,30.057,0.424,0.017
18:05:40,30.045,0.424,0.017
18:05:40,30.448,0.345,0.017
18:05:40,29.951,0.424,0.017
18:05:41,30.386,0.384,0.017
18:05:41,30.218,0.394,0.017
18:05:41,29.818,0.364,0.017
18:05:41,30.308,0.364,0.017
18:05:41,30.174,0.384,0.017
18:05:41,30.513,0.355,0.017
18:05:41,30.289,0.355,0.017
18:05:41,30.269,0.404,0.017
18:05:41,30.565,0.355,0.017
18:05:42,30.737,0.384,0.017
18:05:42,30.415,0.404,0.017
18:05:42,30.648,0.424,0.017
18:05:42,30.781,0.364,0.017
18:05:42,30.556,0.404,0.017
18:05:42,30.729,0.424,0.017
18:05:42,30.411,0.355,0.017
18:05:42,30.651,0.345,0.017
18:05:42,30.367,0.414,0.017
18:05:42,30.621,0.335,0.017
18:05:43,30.77,0.384,0.017
18:05:43,30.852,0.384,0.017
18:05:43,30.499,0.335,0.017
18:05:43,30.394,0.394,0.017
18:05:43,30.339,0.404,0.017
18:05:43,29.896,0.394,0.017
18:05:43,30.362,0.384,0.017
18:05:43,30.625,0.374,0.017
18:05:43,30.768,0.345,0.017
18:05:43,30.851,0.345,0.017
18:05:44,30.897,0.374,0.017
18:05:44,30.621,0.345,0.017
18:05:44,30.469,0.364,0.017
18:05:44,30.28,0.355,0.017
18:05:44,30.158,0.424,0.017
18:05:44,30.204,0.374,0.017
18:05:44,29.822,0.404,0.017
18:05:44,30.31,0.424,0.017
18:05:44,29.873,0.355,0.017
18:05:44,30.349,0.364,0.017
18:05:45,30.612,0.384,0.017
18:05:45,30.457,0.355,0.017
18:05:45,30.672,0.364,0.017
18:05:45,30.795,0.394,0.017
18:05:45,30.866,0.345,0.017
18:05:45,30.907,0.384,0.017
18:05:45,30.929,0.384,0.017
18:05:45,30.941,0.394,0.017
18:05:45,30.948,0.374,0.017
18:05:46,30.533,0.364,0.017
18:05:46,30.721,0.364,0.017
18:05:46,30.822,0.335,0.017
18:05:46,30.573,0.355,0.017
18:05:46,30.021,0.384,0.017
18:05:46,29.717,0.404,0.017
18:05:46,29.539,0.424,0.017
18:05:46,29.86,0.404,0.017
18:05:46,30.038,0.374,0.017
18:05:46,30.433,0.355,0.017
18:05:47,30.351,0.384,0.017
18:05:47,29.896,0.384,0.017
18:05:47,29.641,0.434,0.017
18:05:47,29.499,0.394,0.017
18:05:47,30.139,0.404,0.017
18:05:47,30.092,0.414,0.017
18:05:47,30.464,0.394,0.017
18:05:47,30.674,0.404,0.017
18:05:47,30.799,0.345,0.017
18:05:47,30.567,0.345,0.017
18:05:48,30.735,0.374,0.017
18:05:48,30.832,0.355,0.017
18:05:48,30.887,0.414,0.017
18:05:48,30.499,0.345,0.017
18:05:48,30.696,0.384,0.017
18:05:48,30.808,0.394,0.017
18:05:48,30.455,0.335,0.017
18:05:48,30.251,0.364,0.017
18:05:48,30.142,0.394,0.017
18:05:49,30.081,0.355,0.017
18:05:49,30.46,0.335,0.017
18:05:49,30.274,0.355,0.017
18:05:49,30.26,0.384,0.017
18:05:49,30.264,0.424,0.017
18:05:49,30.149,0.355,0.017
18:05:49,30.499,0.374,0.017
18:05:49,30.296,0.404,0.017
18:05:49,30.288,0.364,0.017
18:05:49,30.28,0.424,0.017
18:05:50,30.158,0.384,0.017
18:05:50,29.785,0.414,0.017
18:05:50,29.583,0.364,0.017
18:05:50,29.873,0.384,0.017
18:05:50,30.349,0.384,0.017
18:05:50,30.618,0.424,0.017
18:05:50,30.767,0.335,0.017
18:05:50,30.851,0.364,0.017
18:05:50,30.898,0.394,0.017
18:05:50,30.622,0.355,0.017
18:05:51,30.463,0.424,0.017
18:05:51,30.378,0.384,0.017
18:05:51,30.228,0.404,0.017
18:05:51,30.541,0.394,0.017
18:05:51,30.724,0.345,0.017
18:05:51,30.827,0.345,0.017
18:05:51,30.582,0.414,0.017
18:05:51,30.748,0.345,0.017
18:05:51,30.84,0.355,0.017
18:05:52,30.891,0.404,0.017
18:05:52,30.92,0.454,0.017
18:05:52,30.937,0.414,0.017
18:05:52,30.639,0.513,0.017
18:05:52,30.779,0.503,0.017
18:05:52,30.858,0.553,0.017
18:05:52,31.321,0.543,0.017
18:05:52,31.165,0.523,0.017
18:05:52,31.795,0.503,0.017
18:05:52,32.151,0.523,0.017
18:05:53,32.348,0.533,0.017
18:05:53,32.459,0.484,0.017
18:05:53,32.522,0.523,0.017
18:05:53,32.556,0.543,0.017
18:05:53,32.576,0.474,0.017
18:05:53,32.587,0.513,0.017
18:05:53,32.593,0.533,0.017
18:05:53,32.596,0.474,0.017
18:05:53,32.598,0.553,0.017
18:05:53,32.907,0.523,0.017
18:05:54,33.494,0.523,0.017
18:05:54,33.816,0.464,0.017
18:05:54,34.004,0.503,0.017
18:05:54,34.11,0.484,0.017
18:05:54,34.169,0.424,0.017
18:05:54,34.201,0.464,0.017
18:05:54,34.22,0.484,0.017
18:05:54,34.23,0.424,0.017
18:05:54,34.236,0.474,0.017
18:05:55,34.24,0.464,0.017
18:05:55,34.242,0.454,0.017
18:05:55,34.243,0.404,0.017
18:05:55,34.243,0.444,0.017
18:05:55,34.244,0.434,0.017
18:05:55,34.244,0.414,0.017
18:05:55,34.244,0.414,0.017
18:05:55,34.244,0.454,0.017
18:05:55,34.244,0.454,0.017
18:05:55,34.244,0.464,0.017
18:05:56,34.244,0.434,0.017
18:05:56,34.244,0.474,0.017
18:05:56,34.244,0.404,0.017
18:05:56,34.244,0.444,0.017
18:05:56,34.244,0.454,0.017
18:05:56,34.244,0.414,0.017
18:05:56,34.244,0.474,0.017
18:05:56,34.244,0.454,0.017
18:05:56,34.244,0.414,0.017
18:05:56,34.244,0.484,0.017
18:05:57,34.244,0.454,0.017
18:05:57,34.244,0.434,0.017
18:05:57,34.244,0.484,0.017
18:05:57,34.244,0.424,0.017
18:05:57,34.244,0.424,0.017
18:05:57,34.244,0.464,0.017
18:05:57,34.244,0.414,0.017
18:05:57,34.244,0.474,0.017
18:05:57,34.244,0.464,0.017
18:05:58,34.244,0.414,0.017
18:05:58,34.244,0.424,0.017
18:05:58,34.244,0.444,0.017
18:05:58,33.825,0.464,0.017
18:05:58,34.006,0.484,0.017
18:05:58,34.108,0.424,0.017
18:05:58,34.168,0.464,0.017
18:05:58,34.201,0.414,0.017
18:05:58,34.22,0.474,0.017
18:05:58,34.23,0.454,0.017
18:05:59,34.236,0.434,0.017
18:05:59,34.24,0.414,0.017
18:05:59,34.242,0.484,0.017
18:05:59,34.243,0.444,0.017
18:05:59,34.243,0.484,0.017
18:05:59,34.244,0.444,0.017
18:05:59,34.244,0.434,0.017
18:05:59,34.244,0.444,0.017
18:05:59,34.244,0.493,0.017
18:05:59,34.244,0.424,0.017
18:06:00,34.244,0.454,0.017
18:06:00,34.244,0.474,0.017
18:06:00,34.244,0.474,0.017
18:06:00,34.244,0.444,0.017
18:06:00,34.244,0.474,0.017
18:06:00,34.244,0.424,0.017
18:06:00,34.244,0.434,0.017
18:06:00,34.244,0.444,0.017
18:06:00,34.244,0.474,0.017
18:06:00,34.244,0.454,0.017
18:06:01,34.244,0.444,0.017
18:06:01,34.244,0.474,0.017
18:06:01,34.244,0.404,0.017
18:06:01,34.244,0.444,0.017
18:06:01,34.244,0.444,0.017
18:06:01,34.244,0.464,0.017
18:06:01,34.244,0.434,0.017
18:06:01,34.244,0.444,0.017
18:06:01,34.244,0.474,0.017
18:06:02,34.244,0.424,0.017
18:06:02,34.244,0.444,0.017
18:06:02,33.825,0.484,0.017
18:06:02,34.005,0.454,0.017
18:06:02,34.111,0.464,0.017
18:06:02,34.169,0.414,0.017
18:06:02,34.202,0.414,0.017
18:06:02,34.22,0.434,0.017
18:06:02,34.231,0.474,0.017
18:06:02,34.236,0.424,0.017
18:06:03,34.24,0.444,0.017
18:06:03,34.242,0.474,0.017
18:06:03,33.936,0.484,0.017
18:06:03,34.067,0.464,0.017
18:06:03,34.145,0.464,0.017
18:06:03,33.887,0.464,0.017
18:06:03,34.04,0.414,0.017
18:06:03,34.13,0.474,0.017
18:06:03,34.18,0.454,0.017
18:06:03,34.208,0.424,0.017
18:06:04,34.224,0.484,0.017
18:06:04,33.834,0.454,0.017
18:06:04,34.014,0.464,0.017
18:06:04,34.113,0.414,0.017
18:06:04,34.17,0.464,0.017
18:06:04,33.901,0.464,0.017
18:06:04,34.052,0.424,0.017
18:06:04,34.135,0.424,0.017
18:06:04,33.876,0.454,0.017
18:06:05,34.037,0.474,0.017
18:06:05,34.126,0.454,0.017
18:06:05,33.759,0.434,0.017
18:06:05,33.967,0.464,0.017
18:06:05,33.779,0.484,0.017
18:06:05,33.983,0.424,0.017
18:06:05,33.697,0.414,0.017
18:06:05,33.932,0.464,0.017
18:06:05,34.065,0.474,0.017
18:06:05,33.835,0.484,0.017
18:06:06,34.014,0.444,0.017
18:06:06,34.116,0.454,0.017
18:06:06,34.171,0.404,0.017
18:06:06,33.9,0.424,0.017
18:06:06,34.048,0.444,0.017
18:06:06,34.134,0.434,0.017
18:06:06,34.182,0.493,0.017
18:06:06,34.21,0.424,0.017
18:06:06,34.225,0.444,0.017
18:06:06,33.921,0.464,0.017
18:06:07,33.342,0.493,0.017
18:06:07,33.729,0.474,0.017
18:06:07,33.234,0.474,0.017
18:06:07,33.677,0.434,0.017
18:06:07,33.928,0.493,0.017
18:06:07,33.665,0.474,0.017
18:06:07,33.607,0.454,0.017
18:06:07,33.886,0.493,0.017
18:06:07,33.619,0.424,0.017
18:06:07,33.887,0.464,0.017
18:06:08,33.742,0.424,0.017
18:06:08,33.964,0.474,0.017
18:06:08,34.084,0.444,0.017
18:06:08,33.846,0.474,0.017
18:06:08,34.021,0.493,0.017
18:06:08,34.117,0.464,0.017
18:06:08,34.173,0.484,0.017
18:06:08,33.785,0.414,0.017
18:06:08,33.678,0.444,0.017
18:06:09,33.927,0.464,0.017
18:06:09,33.641,0.464,0.017
18:06:09,33.487,0.434,0.017
18:06:09,33.812,0.474,0.017
18:06:09,33.584,0.424,0.017
18:06:09,33.867,0.454,0.017
18:06:09,33.725,0.484,0.017
18:06:09,33.953,0.424,0.017
18:06:09,33.779,0.474,0.017
18:06:09,33.984,0.464,0.017
18:06:10,34.098,0.434,0.017
18:06:10,34.163,0.484,0.017
18:06:10,34.198,0.434,0.017
18:06:10,34.218,0.464,0.017
18:06:10,34.229,0.484,0.017
18:06:10,33.535,0.493,0.017
18:06:10,33.848,0.444,0.017
18:06:10,34.022,0.424,0.017
18:06:10,34.117,0.464,0.017
18:06:10,34.173,0.394,0.017
18:06:11,34.204,0.444,0.017
18:06:11,34.222,0.464,0.017
18:06:11,34.232,0.424,0.017
18:06:11,34.237,0.434,0.017
18:06:11,34.24,0.454,0.017
18:06:11,34.242,0.444,0.017
18:06:11,34.243,0.484,0.017
18:06:11,34.243,0.414,0.017
18:06:11,34.244,0.444,0.017
18:06:12,33.942,0.484,0.017
18:06:12,33.349,0.424,0.017
18:06:12,33.028,0.424,0.017
18:06:12,33.139,0.454,0.017
18:06:12,33.322,0.493,0.017
18:06:12,33.006,0.434,0.017
18:06:12,33.246,0.464,0.017
18:06:12,33.382,0.493,0.017
18:06:12,33.763,0.424,0.017
18:06:12,33.253,0.484,0.017
18:06:13,32.971,0.474,0.017
18:06:13,33.212,0.474,0.017
18:06:13,32.951,0.434,0.017
18:06:13,33.104,0.513,0.017
18:06:13,32.889,0.484,0.017
18:06:13,33.164,0.474,0.017
18:06:13,32.917,0.503,0.017
18:06:13,33.181,0.513,0.017
18:06:13,33.232,0.503,0.017
18:06:13,33.676,0.454,0.017
18:06:14,33.218,0.474,0.017
18:06:14,33.658,0.493,0.017
18:06:14,33.908,0.484,0.017
18:06:14,33.752,0.503,0.017
18:06:14,33.962,0.444,0.017
18:06:14,33.684,0.454,0.017
18:06:14,33.924,0.464,0.017
18:06:14,33.646,0.493,0.017
18:06:14,33.502,0.493,0.017
18:06:14,33.83,0.434,0.017
18:06:15,34.007,0.454,0.017
18:06:15,34.109,0.464,0.017
18:06:15,34.166,0.484,0.017
18:06:15,34.199,0.484,0.017
18:06:15,34.219,0.474,0.017
18:06:15,34.229,0.424,0.017
18:06:15,34.236,0.444,0.017
18:06:15,33.939,0.464,0.017
18:06:15,33.369,0.424,0.017
18:06:16,33.753,0.493,0.017
18:06:16,33.565,0.474,0.017
18:06:16,33.154,0.464,0.017
18:06:16,33.636,0.484,0.017
18:06:16,33.593,0.503,0.017
18:06:16,33.472,0.464,0.017
18:06:16,33.398,0.444,0.017
18:06:16,33.769,0.464,0.017
18:06:16,33.573,0.474,0.017
18:06:16,33.861,0.493,0.017
18:06:17,33.324,0.493,0.017
18:06:17,33.412,0.484,0.017
18:06:17,33.358,0.464,0.017
18:06:17,33.026,0.474,0.017
18:06:17,32.843,0.434,0.017
18:06:17,32.737,0.503,0.017
18:06:17,32.678,0.484,0.017
18:06:17,32.644,0.484,0.017
18:06:17,33.326,0.493,0.017
18:06:17,33.015,0.503,0.017
18:06:18,33.135,0.434,0.017
18:06:18,33.311,0.454,0.017
18:06:18,33.31,0.474,0.017
18:06:18,32.999,0.484,0.017
18:06:18,32.828,0.444,0.017
18:06:18,32.728,0.503,0.017
18:06:18,32.976,0.484,0.017
18:06:18,32.81,0.484,0.017
18:06:18,32.721,0.503,0.017
18:06:18,32.669,0.513,0.017
18:06:19,32.639,0.444,0.017
18:06:19,33.048,0.474,0.017
18:06:19,32.857,0.464,0.017
18:06:19,32.748,0.493,0.017
18:06:19,32.685,0.434,0.017
18:06:19,32.648,0.503,0.017
18:06:19,32.627,0.464,0.017
18:06:19,33.322,0.493,0.017
18:06:19,33.316,0.503,0.017
18:06:19,33.009,0.513,0.017
18:06:20,33.132,0.444,0.017
18:06:20,33.318,0.474,0.017
18:06:20,33.409,0.464,0.017
18:06:20,33.366,0.474,0.017
18:06:20,33.74,0.434,0.017
18:06:20,33.65,0.434,0.017
18:06:20,33.504,0.454,0.017
18:06:20,33.515,0.484,0.017
18:06:20,33.835,0.484,0.017
18:06:20,33.707,0.434,0.017
18:06:21,33.532,0.424,0.017
18:06:21,33.437,0.434,0.017
18:06:21,33.372,0.454,0.017
18:06:21,33.747,0.474,0.017
18:06:21,33.959,0.474,0.017
18:06:21,34.081,0.424,0.017
18:06:21,33.849,0.434,0.017
18:06:21,33.715,0.454,0.017
18:06:21,33.537,0.474,0.017
18:06:22,33.126,0.484,0.017
18:06:22,33.301,0.424,0.017
18:06:22,33,0.434,0.017
18:06:22,33.244,0.464,0.017
18:06:22,33.373,0.464,0.017
18:06:22,33.744,0.484,0.017
18:06:22,33.257,0.434,0.017
18:06:22,32.975,0.434,0.017
18:06:22,32.811,0.474,0.017
18:06:22,33.021,0.484,0.017
